Num,Ia,Ib,Ic,IIa_5me,IIa_6me,IIb_5me,IIb_6me,IIc_5me,IIc_6me,IIIa_5me,IIIa_6me,IIIb_5me,IIIb_6me,IIIc_5me,IIIc_6me,Sample.type,SampleTypeNum
381,0.123837494,0.065738901,0.009917621,0.173896031,0.18415,0.062226108,0.074574795,0.004977723,0.005082868,0.09795301,0.171291834,0.007024208,0.015578676,0.001306989,0.00245,Lake,0
769,0.126683436,0.052079759,0.006171218,0.075706718,0.257681019,0.020516247,0.057827007,0.004179914,0.008408462,0.053811598,0.173013288,0.000320169,0.000768261,0.000172325,0.000802582,Lake,0
1131,0.173092266,0.111818835,0.013726329,0.164258513,0.195210405,0.066737219,0.103527558,0.003054942,0.007872091,0.070831566,0.078506255,0.008577511,0.002482684,0.000176559,0.000127277,Lake,0
385,0.149742528,0.048418607,0.004962084,0.199944065,0.252988577,0.054973201,0.054580144,0.001967596,0.00265107,0.06917206,0.146123569,0.004337936,0.009099923,0.000311478,0.000743833,Lake,0
398,0.31510995,0.075064848,0.01084603,0.127507584,0.21604137,0.03777748,0.063700829,0.000262941,0.003114229,0.045003301,0.101261114,0,0.004313871,0,0,Lake,0
314,0.160870885,0.081512986,0.010809476,0.13445844,0.235889965,0.072306953,0.069963192,0.00947818,0.005199662,0.089105779,0.106277551,0.010947177,0.010299276,0.001927369,0.000947367,Lake,0
363,0.182966914,0.140476692,0.024291195,0.141459587,0.182413352,0.102384289,0.078284379,0.011171593,0.0048519,0.053404246,0.058590248,0.009052592,0.008373601,0.001493348,0.000786065,Lake,0
417,0.144190811,0.013618498,0.003381525,0.226957053,0.093384274,0.016121932,0.007384027,0.003890286,0.000196983,0.401491686,0.081775123,0.004574286,0.002367629,0.000634846,3.10E-05,Lake,0
870,0.203877323,0.143248137,0.024417863,0.169504001,0.12675928,0.117020355,0.058753624,0.014524563,0.003406907,0.062883644,0.055556289,0.009980231,0.007742038,0.001700911,0.00071438,Lake,0
256,0.08490525,0.030816409,0.006249685,0.054638559,0.287042537,0.029614084,0.077529818,0.00370354,0.006899359,0.05312722,0.248287393,0.003888289,0.010023799,0.004298076,0.004645925,Lake,0
1150,0.10628294,0.047450806,0.014959696,0.252185926,0.07049971,0.125811241,0.009124995,0.017263764,0.000579868,0.257727249,0.08316668,0.011127289,0.001778762,0.001919018,0.000122068,Lake,0
788,0.267209986,0.036669629,0.006056274,0.405820647,0.074456189,0.021884674,0.00586934,0.004843962,0.000220189,0.138784103,0.035846046,0.001119717,0.001145613,3.35E-05,0,Lake,0
646,0.210286826,0.143147394,0.023998012,0.18410447,0.118592602,0.117993196,0.048885738,0.013775917,0.003163891,0.06082977,0.055110127,0.010045525,0.007046177,0.001972871,0.000852299,Lake,0
966,0.151964825,0.05212146,0.007137135,0.143993814,0.219267459,0.04829148,0.078007521,0.001976321,0.002894406,0.100882099,0.160232563,0.00638132,0.012945048,0.000227519,0.001041747,Lake,0
821,0.182391548,0.008650507,0.001971201,0.322943339,0.039733348,0.015371474,0.00072972,0.004744463,0,0.359792945,0.061710066,0.0017462,0,0.000215206,0,Lake,0
961,0.188732,0.066209414,0.01255533,0.271754494,0.148882697,0.030438158,0.046424353,0.004859163,0.00328733,0.061083888,0.148611294,0.003993228,0.00805786,0.002852391,0.001842791,Lake,0
1123,0.031042625,0.013847566,0.003677504,0.05521731,0.090175654,0.038734231,0.059266549,0.007502864,0.004134004,0.230244399,0.324224899,0.037004685,0.043508514,0.008859638,0.01117489,Lake,0
1,0.66263709,0.09460818,0.04585599,0.07680245,0.07923528,0.00806225,0.00642393,0.00077189,0.0003874,0.01263735,0.01215427,0.00016702,0.00025691,0,0,Lake,0
2,0.12281412,0.0739319,0.02892596,0.12904717,0.15561387,0.06097095,0.10153577,0.01484036,0.02459981,0.10635676,0.14518713,0.01227366,0.01242112,0.00243674,0.00904467,Lake,0
3,0.59128626,0.13054636,0.06107057,0.0838129,0.06533858,0.01496546,0.009633,0.00120938,0.00059812,0.0202506,0.01121046,0.00228863,0.00673705,9.53E-06,0.00104309,Lake,0
4,0.35817346,0.28677356,0.16150079,0.04343234,0.09814033,0.01555757,0.01202318,0.00055153,0.00085493,0.00626286,0.01531152,3.75E-05,0.00078924,0.00040348,0.00018767,Lake,0
5,0.18728152,0.086867,0.01941119,0.17395093,0.17406365,0.08705149,0.06500671,0.00585758,0.00229016,0.08795328,0.09277851,0.00808286,0.00843117,0.00065769,0.00031628,Lake,0
6,0.21098447,0.06612018,0.00966198,0.24584998,0.15977098,0.05787149,0.0429193,0.00560416,0.00072474,0.12563837,0.06501849,0.0047137,0.00478722,0.00025558,7.94E-05,Lake,0
7,0.60644674,0.13028256,0.06561001,0.06850019,0.07136139,0.01354321,0.01575833,0.00170558,0.00084211,0.01379035,0.01028231,0.00018841,0.00024028,0.00119299,0.00025553,Lake,0
8,0.53374155,0.06181693,0.01328386,0.19073692,0.11652131,0.01686833,0.01454618,0.00262842,0.00066606,0.02662593,0.02132895,0.00056409,0.00059446,6.22E-05,1.48E-05,Lake,0
9,0.16331896,0.02660363,0.00685719,0.23573954,0.11373158,0.03859314,0.01138453,0.00528152,0.00528152,0.32611801,0.06095781,0.00458056,0.00155202,0,0,Lake,0
10,0.13371279,0.01075646,0.0040645,0.21454898,0.11356451,0.02343835,0.005596,0.0057052,5.68E-05,0.4028224,0.0768185,0.00510673,0.00380881,0,0,Lake,0
11,0.43015702,0.17515723,0.02419571,0.0681477,0.15649505,0.02396657,0.08275941,0.00302912,0.00128085,0.00852197,0.02243884,0.00018617,0.0034553,5.33E-05,0.00015581,Lake,0
12,0.13395634,0.03898937,0.01010149,0.18141871,0.14183653,0.04009526,0.04645392,0.00509197,0.00514852,0.24091224,0.1411899,0.00552124,0.00718926,0.00038226,0.001713,Lake,0
13,0.25595731,0.05580832,0.0114105,0.29947658,0.14771722,0.0473411,0.02108945,0.00390464,0.00065959,0.10230033,0.04853555,0.00331944,0.00227408,0.00014262,6.33E-05,Lake,0
14,0.49284202,0.01836843,0.00758968,0.0512617,0.26168394,0.00811887,0.01307654,0.00167112,0.00016711,0.00843917,0.08577039,0.02350713,0.0271279,0.00030637,6.96E-05,Lake,0
15,0.1717595,0.0299135,0.01067485,0.25682107,0.1297845,0.06959177,0.01694669,0.00029193,0.01327266,0.23317193,0.05871439,0.0062313,0.0028259,0,0,Lake,0
16,0.10904416,0.02535152,0.00280116,0.19056662,0.14820585,0.0445286,0.05932989,0.00508167,0.00275234,0.20451823,0.16820986,0.01633011,0.01863671,0.00195416,0.00268914,Lake,0
17,0.36375744,0.14800675,0.03631359,0.06197283,0.22613868,0.01953298,0.07804315,0.00142058,0.00337388,0.0233508,0.03267336,0.00168694,0.00372902,0,0,Lake,0
18,0.24381695,0.0429471,0.01572854,0.26420072,0.09095137,0.03686699,0.01175252,0.00015996,0.0088634,0.23586245,0.04588789,0.00261267,0.00034945,0,0,Lake,0
1910,0.52202831,0.01324722,0.00027484,0.05397829,0.2350694,0.01025148,0.04600797,0.00010994,0.00434245,0.01995328,0.06142641,0.00483716,0.02847327,0,0,Lake,0
20,0.34136236,0.12107803,0.03709683,0.1096837,0.19029486,0.04926686,0.06529004,0.0120156,0.0072435,0.02150393,0.03778974,0.00271422,0.00328876,0.00091846,0.00045313,Lake,0
2110,0.36124705,0.05823962,0.00967997,0.21188786,0.18053537,0.03013629,0.03715937,0.00296267,0.00124512,0.05560614,0.0463917,0.00134153,0.00344749,6.89E-06,0.00011294,Lake,0
22,0.06689091,0.04394331,0.00446537,0.17660104,0.18842075,0.07417798,0.06904273,0.00163032,0.00254878,0.16106789,0.18358513,0.01070516,0.01593679,0.00015984,0.00082399,Lake,0
2310,0.54068185,0.18352615,0.03470063,0.07506158,0.08747132,0.02229371,0.03534594,0.00308541,0.00123023,0.00608936,0.00879277,0.00042131,0.00080681,0.00043536,5.76E-05,Lake,0
24,0.25642167,0.01882972,0.00483593,0.26844779,0.10797535,0.01857729,0.0125136,0.00404986,0.0021275,0.2001506,0.09778203,0.0034475,0.00210629,0.00197222,0.00076266,Lake,0
25,0.38893937,0.09986354,0.02235501,0.14114017,0.11822821,0.04338147,0.11162307,0.00242836,0.01134044,0.02510845,0.02672292,0.00197402,0.00509486,0.00083818,0.00096194,Lake,0
26,0.25473439,0.02809641,0.00670233,0.23481681,0.13925122,0.03495718,0.02076137,0.00611193,0.00021469,0.19245801,0.07369413,0.00451415,0.00313725,0.00050163,4.85E-05,Lake,0
27,0.39876521,0.07628912,0.01426583,0.08092652,0.27662153,0.02764944,0.04882734,0.0056284,0.0031875,0.01232503,0.0512428,0.00171242,0.00204511,0.00050551,8.24E-06,Lake,0
28,0.11239864,0.02487368,0.00464653,0.20728014,0.16658758,0.07666449,0.03836806,0.00871355,0.00237425,0.2096524,0.12701324,0.01259005,0.00645221,0.00172709,0.00065811,Lake,0
29,0.39426854,0.05476399,0.00904099,0.27973437,0.12011078,0.03080272,0.01311093,2.74E-05,0.00497375,0.06203498,0.02839281,0.00166271,0.00107598,0,0,Lake,0
30,0.06438271,0.02377194,0.01225345,0.10755694,0.0978982,0.05406338,0.03439477,0.02035895,0.00626212,0.2140278,0.31202121,0.01394656,0.01687454,0.01628091,0.00590653,Lake,0
31,0.13420629,0.04772528,0.02276864,0.20337638,0.10868273,0.07511813,0.02984899,0.01994018,0.00170688,0.2440397,0.09366247,0.00963454,0.00625448,0.00234428,0.00069103,Lake,0
32,0.20398749,0.03983756,0.00489168,0.23014158,0.14446252,0.04253631,0.03794642,0.00532566,0.00163248,0.18357006,0.09146457,0.00498365,0.00783473,0.00088522,0.00050009,Lake,0
33,0.62877177,0.09986031,0.03242162,0.0787138,0.11336754,0.01120331,0.01105712,0.00056508,0.00029494,0.01013299,0.01211804,6.50E-05,0.00096089,0.00037273,9.49E-05,Lake,0
34,0.2656791,0.03352206,0.00829993,0.29376577,0.16124776,0.02999726,0.01759045,0.00631546,0.00055956,0.11710811,0.05769199,0.00407004,0.00297895,0.00111626,5.73E-05,Lake,0
35,0.30601512,0.021219,0.0064331,0.45044504,0.01744652,0.01959941,0.00347533,0,0,0.15164232,0.01854461,0.00203088,0.00103709,0.00205942,5.21E-05,Lake,0
36,0.32091101,0.05403266,0.01101867,0.10379532,0.28323699,0.04472624,0.03639907,0.00473608,0.00215244,0.02473464,0.10622775,0.00339105,0.00409438,0.00023173,0.00031198,Lake,0
37,0.15341675,0.0495151,0.00743028,0.15116065,0.22955762,0.04415511,0.08226812,0.00190538,0.00290723,0.09952803,0.15968415,0.0053809,0.01235981,6.81E-05,0.00066274,Lake,0
38,0.21318764,0.0409886,0.00713479,0.14870179,0.22780604,0.0554421,0.0487576,0.00335494,0.00173772,0.07811489,0.13679778,0.00947501,0.02236203,0.00410964,0.00202945,Lake,0
39,0.46898345,0.06423381,0.02692388,0.12629013,0.14752652,0.02622745,0.00607285,0.00119321,0.0008125,0.07807415,0.0504817,0.00119321,0.00181535,0.00015321,1.86E-05,Lake,0
40,0.12833761,0.03968549,0.00578369,0.13935432,0.19819454,0.03833453,0.09432412,0.0035942,0.00388446,0.08679171,0.2295294,0.0056063,0.02218513,0.00063367,0.00376083,Lake,0
41,0.25712157,0.08470368,0.01017067,0.11778968,0.26632289,0.06920473,0.05183317,0.00295309,0.00148303,0.02486327,0.10610635,0.00404592,0.00326427,7.84E-05,5.93E-05,Lake,0
42,0.36887147,0.09762234,0.01750295,0.13469395,0.21064822,0.03958122,0.0535166,0.00353573,0.00350022,0.02170909,0.04298287,0.00149511,0.00396798,3.98E-05,0.00033245,Lake,0
43,0.47691739,0.11071899,0.02619993,0.12725162,0.13311065,0.03043803,0.04294345,0.0040493,0.00507167,0.01629361,0.0242737,0.00076125,0.00176755,0.00013458,6.83E-05,Lake,0
44,0.32867396,0.03382379,0.01134039,0.06757581,0.20346313,0.06902925,0.08830074,0.00351696,0.00755428,0.03762785,0.11650816,0.0069442,0.0185358,0.00256594,0.00453975,Lake,0
45,0.1750566,0.05012936,0.01051118,0.21892877,0.14676287,0.05054077,0.04011824,0.00822001,0.00292793,0.16982184,0.10733341,0.00870574,0.007837,0.00172899,0.0013773,Lake,0
46,0.56561606,0.0320843,0.01998568,0.0384617,0.13325642,0.07544807,0.00514224,0.01460756,7.72E-05,0.03411289,0.0662315,0.00784845,0.00712794,0,0,Lake,0
47,0.28090183,0.06781741,0.02370334,0.23979358,0.12897428,0.04539093,0.03431025,0.01746143,0.00114498,0.086338,0.05923671,0.00581071,0.00617841,0.00276372,0.00017443,Lake,0
48,0.12717452,0.00937924,0.00675493,0.23086324,0.1371335,0.03096446,0.01031556,0.00588172,0.00042052,0.30329192,0.12956379,0.00574197,0.00251463,0,0,Lake,0
49,0.18683309,0.06183096,0.01098996,0.27241842,0.14945321,0.0517589,0.03969319,0.00624778,0.00186379,0.11947767,0.08482905,0.00587868,0.00640047,0.00146828,0.00085655,Lake,0
50,0.18871521,0.03085041,0.00302957,0.13375624,0.22169912,0.04303981,0.04729259,0.00028447,0.00052626,0.07768786,0.24666107,0.00187748,0.00457991,0,0,Lake,0
51,0.20436489,0.10647013,0.02172224,0.26495986,0.05019816,0.08121999,0.08835018,0.00436534,0.00928455,0.05698215,0.09207422,0.00640422,0.01166237,1.75E-06,0.00193993,Lake,0
52,0.1667686,0.10192375,0.01843149,0.18772667,0.16271885,0.10014948,0.06584923,0.0074703,0.00557586,0.09302603,0.07164491,0.01035251,0.00706972,0.00094673,0.00034587,Lake,0
53,0.10148131,0.00845459,0.00194811,0.18974823,0.11364664,0.02078732,0.01031254,0.00237732,0.00039775,0.40968835,0.13260676,0.00621344,0.00233764,0,0,Lake,0
54,0.15324733,0.01363687,0.00158551,0.22615384,0.11028695,0.0267495,0.0074242,0.00328961,0,0.3671443,0.08359674,0.00474777,0.00213737,0,0,Lake,0
55,0.1124788,0.0153237,0.005518,0.23746532,0.11271285,0.04047639,0.04304362,0.00479134,0.0001348,0.25202682,0.14443127,0.00564422,0.0242851,0.00084676,0.00082102,Lake,0
56,0.09250788,0.0189312,0.00509784,0.15893073,0.11188595,0.06330456,0.02584788,0.00826121,0.00047235,0.31519004,0.17668987,0.01204784,0.00822789,0.00226375,0.00034103,Lake,0
57,0.32507469,0.03123776,0.00339986,0.2964775,0.1279196,0.01385684,0.01110197,0.00240206,0,0.1507238,0.03604289,0.00109519,0.00066785,0,0,Lake,0
58,0.30069786,0.0321766,0.01314611,0.31571005,0.09385931,0.02293195,0.00808537,0.0095145,0,0.17927393,0.02191758,0.00148089,0.00120586,0,0,Lake,0
59,0.27214971,0.01955373,0.00267105,0.28846329,0.14132633,0.01450338,0.00650134,0.00588635,0,0.19606446,0.05004154,0.00163983,0.00119899,0,0,Lake,0
60,0.0949247,0.00940844,0.00123503,0.23525619,0.11492963,0.01695212,0.00154896,0.00187229,0,0.46008696,0.06154118,0.00207531,0.00016918,0,0,Lake,0
61,0.1680808,0.01007716,0.00232987,0.25621473,0.11550213,0.01264607,0.01315126,0.00276366,0,0.31412036,0.09926164,0.00264984,0.0032025,0,0,Lake,0
62,0.3205005,0.01738915,0.00466635,0.34769549,0.10969363,0.01069647,0.00148572,0.00552259,0,0.14829341,0.03222804,0.0010204,0.00060114,0.00020712,0,Lake,0
63,0.13667017,0.05006114,0.01025983,0.28441683,0.181542,0.03396561,0.01925723,0.00455215,0.00094996,0.16497726,0.109,0.00245591,0.00193556,0.00010955,6.93E-06,Lake,0
64,0.14215211,0.02132021,0.00569159,0.23005478,0.12207998,0.03874586,0.01459774,0.00580108,0.00037709,0.32091572,0.09097975,0.00299514,0.00428896,0,0,Lake,0
651,0.12664995,0.0730139,0.00651901,0.17904235,0.17987546,0.06697847,0.05290084,0.00244312,0.00196509,0.16618771,0.12951775,0.0072068,0.00687026,0.00031206,0.00051723,Lake,0
66,0.15372387,0.04085774,0.00368667,0.20533721,0.25772847,0.03044037,0.02858013,0.00098086,0,0.12646283,0.14929311,0.00280728,0,0.00010147,0,Lake,0
67,0.13765726,0.0193349,0.00549663,0.24778903,0.10156981,0.04163219,0.00577853,0.00798469,0.00024053,0.3407353,0.08139208,0.00694656,0.00126424,0.0020349,0.00014336,Lake,0
68,0.09724697,0.01670153,0.00410835,0.19506427,0.10966232,0.05020592,0.01123693,0.00680334,0,0.37085364,0.126,0.0089713,0.00222233,0.00138204,3.04E-05,Lake,0
69,0.32003125,0.02922781,0.00507342,0.38937379,0.0833769,0.01297962,0.00281876,0.00583402,0,0.13025945,0.02012542,0.00070544,0.00019413,0,0,Lake,0
70,0.17614185,0.04221114,0.00958667,0.28110129,0.21084193,0.02656166,0.01099394,0.00612028,0.00011309,0.12589398,0.107,0.00201958,0.00087793,0.00019709,4.62E-06,Lake,0
711,0.31665779,0.02133333,0.00530376,0.39498939,0.07107072,0.01333487,0.00214141,0,0,0.15042524,0.02357426,0.00066417,0.00050507,0,0,Lake,0
72,0.17961687,0.03264168,0.00417614,0.26352928,0.227,0.0254039,0.01827486,0.00237413,2.13E-05,0.12977222,0.11304992,0.00201461,0.00202482,0,0,Lake,0
73,0.18661389,0.04424757,0.01078433,0.2792409,0.16894977,0.03622298,0.01661023,0.0055231,0.00012276,0.14404625,0.10375915,0.00192454,0.00195455,0,0,Lake,0
74,0.17382977,0.01790622,0.00292362,0.2645205,0.11172036,0.03662644,0.00954706,0.00398577,0,0.31575771,0.05770235,0.00420041,0.00127981,0,0,Lake,0
75,0.16283261,0.01635539,0.0038548,0.26932826,0.11419162,0.02929757,0.01077791,0.00570286,0,0.3163775,0.06521313,0.00449118,0.00157718,0,0,Lake,0
76,0.12250052,0.01287327,0.00280886,0.17348798,0.159,0.02582502,0.01003403,0.00484408,8.13E-05,0.33042903,0.147,0.0063807,0.00295997,0.00145876,5.84E-05,Lake,0
771,0.18660856,0.00835736,0.00098154,0.26626196,0.14368666,0.00965056,0.0085451,0,0,0.26122171,0.11001767,0.0021114,0.00170737,0.00085012,0,Lake,0
78,0.20579348,0.01951578,0.00297707,0.23315502,0.16289519,0.01687702,0.01492421,0.00269203,0,0.24575573,0.09042199,0.00259702,0.00239548,0,0,Lake,0
79,0.19052944,0.01380931,0.00227801,0.24591763,0.14912486,0.01859763,0.00830138,0.00236095,0,0.28038427,0.08051462,0.0038774,0.0043045,0,0,Lake,0
801,0.190069,0.01472506,0.00232824,0.25030341,0.15033933,0.02048145,0.00589545,0.00237961,0,0.28014179,0.07471481,0.00431087,0.00431099,0,0,Lake,0
81,0.13090656,0.04580975,0.00585295,0.263059,0.15754145,0.04281655,0.02542637,0.00366223,0.00021174,0.21791188,0.10047348,0.00368216,0.00241492,0.00019822,3.27E-05,Lake,0
82,0.13185661,0.044993,0.00539871,0.27379542,0.15747154,0.04067537,0.02580463,0.00363017,0.00090017,0.20901019,0.09793714,0.00394527,0.00379896,0.00042839,0.00035445,Lake,0
83,0.17920837,0.00702871,0.00091898,0.29610557,0.13239339,0.01406628,0.00528556,0.00122487,0.00014841,0.2777776,0.08130341,0.00276842,0.00177045,0,0,Lake,0
84,0.17495308,0.00938256,0.00156495,0.24600809,0.12605043,0.01570388,0.00780459,0.00173738,0.00013708,0.34351065,0.06664298,0.0038908,0.00261354,0,0,Lake,0
85,0.11071692,0.02225471,0.00448305,0.20656115,0.0989,0.06888912,0.01735384,0.00744314,6.49E-05,0.34523834,0.104,0.01004463,0.00277644,0.00159931,8.15E-06,Lake,0
86,0.19059775,0.02017914,0.00519765,0.29661213,0.11,0.03789254,0.00716677,0.00538915,1.95E-05,0.25623745,0.06300531,0.004395,0.00155485,0.00070268,0.0013842,Lake,0
87,0.07378457,0.0069511,0.00251137,0.22345926,0.08279915,0.0182136,0.00399057,0.00340883,0,0.50870885,0.0707824,0.00437471,0.0010156,0,0,Lake,0
88,0.21876497,0.00987725,0.00280708,0.29365931,0.13803833,0.01123409,0.0039381,0.00328623,0,0.25452648,0.06163042,0.00153468,0.00041902,0.00028404,0,Lake,0
89,0.22158644,0.02414259,0.00417695,0.30190945,0.1242577,0.02672198,0.01482573,0.00417945,0.00027819,0.2140842,0.05918369,0.00252277,0.00213086,0,0,Lake,0
90,0.18428453,0.02088121,0.00253551,0.26544578,0.14032681,0.02996108,0.01906766,0.00378987,0.00014054,0.20858957,0.11827164,0.00367189,0.00303392,0,0,Lake,0
91,0.15433812,0.00970112,0.00180128,0.26769564,0.11670806,0.01299618,0.01472909,0.00274211,0.00043027,0.32087697,0.09045227,0.0043732,0.00315569,0,0,Lake,0
92,0.47120326,0.03742935,0.00695334,0.2834476,0.09374058,0.01310497,0.00596812,0,0,0.06887147,0.01731063,0.00092665,0.00104404,0,0,Lake,0
93,0.32880546,0.10744363,0.01779153,0.22820011,0.1258922,0.06472623,0.02587897,0,0,0.06574933,0.02940182,0.00383246,0.00227825,0,0,Lake,0
94,0.55603045,0.04330612,0.00783257,0.29578516,0,0.01411102,0.00327914,0,0,0.06427988,0.01403594,0.00051106,0.00082865,0,0,Lake,0
951,0.39164149,0.11421003,0.02199785,0.19164191,0.09887064,0.06095933,0.02792901,0.00738011,0.00154178,0.05112409,0.02717716,0.00301213,0.00251448,0,0,Lake,0
96,0.64008044,0.08039928,0.0194924,0.15594937,0.06047015,0.00999357,0.00536543,0,0,0.01865734,0.00858856,0.00046735,0.00053611,0,0,Lake,0
97,0.66345852,0.06458523,0.01380846,0.14848149,0.05834197,0.00969814,0.00405253,0,0,0.02368719,0.01128303,0.00117121,0.00143223,0,0,Lake,0
